params,featurization,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 10}",unigram,0.0,0.10204081632653061,0.27272727272727276,0.0,0.0,0.07495361781076068,0.1064915671508623
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",unigram,0.0,0.0,0.09433962264150944,0.10204081632653061,0.0,0.039276087793608014,0.04816479468423204
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 250}",unigram,0.0,0.10204081632653061,0.0,0.10204081632653061,0.0,0.04081632653061225,0.0499895865874118
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",unigram,0.0,0.10204081632653061,0.0,0.10204081632653061,0.0,0.04081632653061225,0.0499895865874118
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",unigram,0.0,0.10204081632653061,0.0,0.10204081632653061,0.0,0.04081632653061225,0.0499895865874118
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 10000}",unigram,0.0,0.10204081632653061,0.0,0.10204081632653061,0.0,0.04081632653061225,0.0499895865874118
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 10}",unigram,0.19999999999999996,0.29411764705882354,0.27272727272727276,0.0,0.4716981132075472,0.24770860659872868,0.15270016155120217
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",unigram,0.10204081632653061,0.29411764705882354,0.27272727272727276,0.10204081632653061,0.3846153846153846,0.23110838741090842,0.11187812334708869
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",unigram,0.29411764705882354,0.29411764705882354,0.27272727272727276,0.10204081632653061,0.3846153846153846,0.269523753557367,0.09221344753695856
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",unigram,0.29411764705882354,0.29411764705882354,0.27272727272727276,0.10204081632653061,0.3846153846153846,0.269523753557367,0.09221344753695856
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",unigram,0.29411764705882354,0.29411764705882354,0.27272727272727276,0.10204081632653061,0.3846153846153846,0.269523753557367,0.09221344753695856
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 10000}",unigram,0.19999999999999996,0.29411764705882354,0.27272727272727276,0.10204081632653061,0.3846153846153846,0.25070022414560234,0.09484056721342794
"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__n_estimators': 10}",unigram,0.3773584905660377,0.3846153846153846,0.3571428571428572,0.1923076923076923,0.6250000000000001,0.3872848849263944,0.1382308091213673
"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__n_estimators': 100}",unigram,0.29411764705882354,0.3846153846153846,0.43859649122807015,0.28846153846153844,0.6250000000000001,0.4061582122727634,0.12313704454825586
"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__n_estimators': 250}",unigram,0.29411764705882354,0.4716981132075472,0.3571428571428572,0.29411764705882354,0.6250000000000001,0.40841525289361036,0.12623027929447236
"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",unigram,0.29411764705882354,0.3846153846153846,0.3571428571428572,0.29411764705882354,0.6250000000000001,0.3909987071751778,0.12224193229046969
"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",unigram,0.29411764705882354,0.3846153846153846,0.3571428571428572,0.29411764705882354,0.6250000000000001,0.3909987071751778,0.12224193229046969
"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__n_estimators': 10000}",unigram,0.29411764705882354,0.3846153846153846,0.3571428571428572,0.28846153846153844,0.6250000000000001,0.3898674854557208,0.12315598474795021
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 5, 'classifier__n_estimators': 10}",unigram,0.5454545454545454,0.3448275862068965,0.6666666666666667,0.33898305084745767,0.5454545454545454,0.48827727892602235,0.12745809833244462
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",unigram,0.3773584905660377,0.5555555555555556,0.5833333333333334,0.5454545454545454,0.6250000000000001,0.5373403849818944,0.0846066167427471
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 5, 'classifier__n_estimators': 250}",unigram,0.3773584905660377,0.5555555555555556,0.634920634920635,0.462962962962963,0.6250000000000001,0.5311595288010382,0.09846125964427183
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",unigram,0.3773584905660377,0.5555555555555556,0.634920634920635,0.3773584905660377,0.6140350877192983,0.5118456518655129,0.11284882014758366
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",unigram,0.3773584905660377,0.5555555555555556,0.634920634920635,0.462962962962963,0.6140350877192983,0.5289665463448979,0.0964483038986064
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 5, 'classifier__n_estimators': 10000}",unigram,0.3773584905660377,0.5555555555555556,0.634920634920635,0.462962962962963,0.5932203389830508,0.5248035965976484,0.09307697782848101
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 10}",unigram,0.3773584905660377,0.4310344827586208,0.5737704918032787,0.2830188679245283,0.4716981132075472,0.42737608925200254,0.09669530937600834
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",unigram,0.3773584905660377,0.4716981132075472,0.5833333333333334,0.19607843137254902,0.6250000000000001,0.4506936736958935,0.15402865440276575
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",unigram,0.3773584905660377,0.5555555555555556,0.6557377049180328,0.28846153846153844,0.6250000000000001,0.5004226579002329,0.1433556555103561
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",unigram,0.3773584905660377,0.5555555555555556,0.5084745762711864,0.28846153846153844,0.6140350877192983,0.46877704971472334,0.11922863485834782
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",unigram,0.3773584905660377,0.5555555555555556,0.5084745762711864,0.28846153846153844,0.6140350877192983,0.46877704971472334,0.11922863485834782
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 10000}",unigram,0.3773584905660377,0.5555555555555556,0.5833333333333334,0.28846153846153844,0.6140350877192983,0.48374880112715263,0.1276744443112674
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__n_estimators': 10}",unigram,0.28846153846153844,0.3846153846153846,0.5833333333333334,0.19607843137254902,0.5263157894736842,0.39576089545129794,0.14404059197946717
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__n_estimators': 100}",unigram,0.3773584905660377,0.4716981132075472,0.4310344827586208,0.29411764705882354,0.5454545454545454,0.42393265580911493,0.08499486324999417
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__n_estimators': 250}",unigram,0.3773584905660377,0.4716981132075472,0.5084745762711864,0.29411764705882354,0.6250000000000001,0.455329765420719,0.11309212973587937
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",unigram,0.3846153846153846,0.4716981132075472,0.5084745762711864,0.29411764705882354,0.6250000000000001,0.4567811442305884,0.11212459185116685
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",unigram,0.3846153846153846,0.4716981132075472,0.5084745762711864,0.29411764705882354,0.6250000000000001,0.4567811442305884,0.11212459185116685
"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__n_estimators': 10000}",unigram,0.3846153846153846,0.4716981132075472,0.5084745762711864,0.28846153846153844,0.6250000000000001,0.45564992251113134,0.11377635830888642
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 10}",bigram,0.10204081632653061,0.0,0.18518518518518517,0.0,0.0,0.05744520030234316,0.07510808987023229
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",bigram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 250}",bigram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",bigram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",bigram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{'classifier__class_weight': None, 'classifier__max_depth': 5, 'classifier__n_estimators': 10000}",bigram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 10}",bigram,0.19999999999999996,0.10204081632653061,0.18518518518518517,0.0,0.19999999999999996,0.13744520030234314,0.07778170167577965
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",bigram,0.0,0.10204081632653061,0.18518518518518517,0.10204081632653061,0.29411764705882354,0.136676892979414,0.09820441348954598
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",bigram,0.0,0.10204081632653061,0.18518518518518517,0.10204081632653061,0.29411764705882354,0.136676892979414,0.09820441348954598
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",bigram,0.0,0.10204081632653061,0.18518518518518517,0.10204081632653061,0.19999999999999996,0.11785336356764926,0.07165351726774928
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",bigram,0.0,0.10204081632653061,0.18518518518518517,0.10204081632653061,0.19999999999999996,0.11785336356764926,0.07165351726774928
"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__n_estimators': 10000}",bigram,0.0,0.10204081632653061,0.18518518518518517,0.10204081632653061,0.19999999999999996,0.11785336356764926,0.07165351726774928
