params,featurization,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 2, 'classifier__p': 1}",TFIDF,0.0,0.0,0.09433962264150944,0.10204081632653061,0.0,0.039276087793608014,0.04816479468423204
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 2, 'classifier__p': 2}",TFIDF,0.0,0.10204081632653061,0.0,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.0499895865874118
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 3, 'classifier__p': 1}",TFIDF,0.0,0.0,0.09433962264150944,0.10204081632653061,0.0,0.039276087793608014,0.04816479468423204
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 3, 'classifier__p': 2}",TFIDF,0.0,0.10204081632653061,0.09433962264150944,0.10204081632653061,0.10204081632653061,0.08009241432422025,0.040157128454320186
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 4, 'classifier__p': 1}",TFIDF,0.0,0.0,0.09433962264150944,0.10204081632653061,0.0,0.039276087793608014,0.04816479468423204
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 4, 'classifier__p': 2}",TFIDF,0.0,0.0,0.0,0.10204081632653061,0.10204081632653061,0.04081632653061225,0.0499895865874118
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 5, 'classifier__p': 1}",TFIDF,0.10204081632653061,0.0,0.09433962264150944,0.10204081632653061,0.0,0.05968425105891413,0.04881305495662907
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 5, 'classifier__p': 2}",TFIDF,0.0,0.0,0.0,0.10204081632653061,0.10204081632653061,0.04081632653061225,0.0499895865874118
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 6, 'classifier__p': 1}",TFIDF,0.0,0.0,0.0,0.10204081632653061,0.0,0.020408163265306124,0.04081632653061225
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 6, 'classifier__p': 2}",TFIDF,0.0,0.0,0.0,0.10204081632653061,0.0,0.020408163265306124,0.04081632653061225
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 7, 'classifier__p': 1}",TFIDF,0.0,0.0,0.09433962264150944,0.10204081632653061,0.0,0.039276087793608014,0.04816479468423204
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 7, 'classifier__p': 2}",TFIDF,0.0,0.0,0.0,0.10204081632653061,0.0,0.020408163265306124,0.04081632653061225
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 8, 'classifier__p': 1}",TFIDF,0.0,0.0,0.0,0.10204081632653061,0.0,0.020408163265306124,0.04081632653061225
"{'classifier__algorithm': 'ball_tree', 'classifier__leaf_size': 50, 'classifier__n_neighbors': 8, 'classifier__p': 2}",TFIDF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
